valuation_date,investor_id,fund_id,currency_code,holding_units,nav_price,market_value
2026-03-26,41,1,USD,130.738142,84.5464,11053.44
2026-03-26,41,2,USD,172.525511,161.1793,27807.54
2026-03-26,41,3,USD,100.361449,144.6125,14513.52
2026-03-26,42,1,USD,249.218183,236.1024,58841.01
2026-03-26,42,2,USD,712.091439,30.1333,21457.66
2026-03-26,42,3,USD,483.834087,211.1369,102155.23
2026-03-26,43,1,USD,628.086803,211.516,132850.41
2026-03-26,43,2,USD,912.697919,24.1439,22036.09
2026-03-26,43,3,USD,592.10129,108.8461,64447.92
2026-03-26,44,1,USD,888.613355,210.2376,186819.94
2026-03-26,44,2,USD,43.811652,175.3594,7682.79
2026-03-26,44,3,USD,718.476108,219.1427,157448.79
2026-03-26,45,1,USD,321.773875,60.2138,19375.23
2026-03-26,45,2,USD,674.891396,127.2945,85909.96
2026-03-26,45,3,USD,599.77856,240.2741,144111.25
2026-03-26,46,1,USD,282.887205,120.7293,34152.77
2026-03-26,46,2,USD,579.5956,143.1537,82971.25
2026-03-26,46,3,USD,887.62199,185.9366,165041.41
2026-03-26,47,1,USD,1105.47647,112.1685,123999.64
2026-03-26,47,2,USD,93.005333,40.5478,3771.16
2026-03-26,47,3,USD,16.349424,134.7854,2203.66
2026-03-26,48,1,USD,145.773225,57.3682,8362.75
2026-03-26,48,2,USD,1043.699008,37.2795,38908.58
2026-03-26,48,3,USD,1062.6034,128.8443,136910.39
2026-03-26,49,1,USD,751.397894,135.9014,102116.03
2026-03-26,49,2,USD,167.838467,219.8116,36892.84
2026-03-26,49,3,USD,501.776812,12.222,6132.72
2026-03-26,50,1,USD,141.099934,248.9786,35130.86
2026-03-26,50,2,USD,863.931593,221.2543,191148.58
2026-03-26,50,3,USD,325.329159,87.3727,28424.89
