transaction_id,investor_id,agent_id,fund_id,transaction_type,transaction_status,trade_date,settlement_date,units,price,gross_amount,fee_amount,net_amount,currency_code,created_at,updated_at
716,29,1,3,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,129.337089,144.484,18687.14,0,18687.14,USD,2026-02-25T10:00:00,
717,23,3,1,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,105.160987,173.1006,18203.43,0,18203.43,USD,2026-02-25T10:00:00,
718,37,1,3,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,111.746642,245.0496,27383.47,0,27383.47,USD,2026-02-25T10:00:00,
719,23,3,2,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,133.253108,186.7663,24887.19,0,24887.19,USD,2026-02-25T10:00:00,
720,25,1,3,SUBSCRIPTION,SETTLED,2026-02-25,2026-02-27,713.836689,44.7636,31953.9,0,31953.9,USD,2026-02-25T10:00:00,
721,22,3,2,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,135.729184,213.7362,29010.24,0,29010.24,USD,2026-02-26T10:00:00,
722,6,1,1,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,98.130493,166.7231,16360.62,0,16360.62,USD,2026-02-26T10:00:00,
723,39,2,3,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,225.376303,197.4338,44496.9,0,44496.9,USD,2026-02-26T10:00:00,
724,48,1,3,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,459.845324,50.1563,23064.14,0,23064.14,USD,2026-02-26T10:00:00,
725,9,2,3,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,70.708603,188.5301,13330.7,0,13330.7,USD,2026-02-26T10:00:00,
726,14,1,1,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,24.196729,234.8305,5682.13,0,5682.13,USD,2026-02-26T10:00:00,
727,36,2,1,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,105.649303,193.5991,20453.61,0,20453.61,USD,2026-02-26T10:00:00,
728,7,3,2,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,21.967707,233.5815,5131.25,0,5131.25,USD,2026-02-26T10:00:00,
729,20,2,1,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,93.071951,160.3554,14924.59,0,14924.59,USD,2026-02-26T10:00:00,
730,34,3,1,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,154.806884,216.4885,33513.91,0,33513.91,USD,2026-02-26T10:00:00,
731,31,2,2,REDEMPTION,SETTLED,2026-02-26,2026-02-28,364.669705,75.3795,-27488.62,0,-27488.62,USD,2026-02-26T10:00:00,
732,9,2,3,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,250.486073,119.5704,29950.72,0,29950.72,USD,2026-02-26T10:00:00,
733,34,3,3,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,173.310552,93.3204,16173.41,0,16173.41,USD,2026-02-26T10:00:00,
734,6,1,2,SUBSCRIPTION,SETTLED,2026-02-26,2026-02-28,447.477423,47.3722,21197.99,0,21197.99,USD,2026-02-26T10:00:00,
735,1,3,3,REDEMPTION,SETTLED,2026-02-26,2026-02-28,459.832232,92.5324,-42549.38,0,-42549.38,USD,2026-02-26T10:00:00,
736,35,2,1,REDEMPTION,SETTLED,2026-02-26,2026-02-28,131.222643,191.3134,-25104.65,0,-25104.65,USD,2026-02-26T10:00:00,
737,1,3,2,REDEMPTION,SETTLED,2026-02-26,2026-02-28,150.345634,201.2242,-30253.18,0,-30253.18,USD,2026-02-26T10:00:00,
738,13,2,2,REDEMPTION,SETTLED,2026-02-26,2026-02-28,320.374105,69.9751,-22418.21,0,-22418.21,USD,2026-02-26T10:00:00,
739,15,1,2,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,236.149564,133.9864,31640.83,0,31640.83,USD,2026-02-27T10:00:00,
740,19,1,3,REDEMPTION,SETTLED,2026-02-27,2026-03-01,372.436064,109.0969,-40631.62,0,-40631.62,USD,2026-02-27T10:00:00,
741,12,1,1,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,203.517865,158.2551,32207.74,0,32207.74,USD,2026-02-27T10:00:00,
742,45,3,3,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,359.265884,46.5158,16711.54,0,16711.54,USD,2026-02-27T10:00:00,
743,12,1,1,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,61.854886,115.22,7126.92,0,7126.92,USD,2026-02-27T10:00:00,
744,15,1,1,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,273.578603,92.0591,25185.4,0,25185.4,USD,2026-02-27T10:00:00,
745,32,2,2,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,445.663721,89.2597,39779.81,0,39779.81,USD,2026-02-27T10:00:00,
746,4,3,2,REDEMPTION,SETTLED,2026-02-27,2026-03-01,36.616947,122.8352,-4497.85,0,-4497.85,USD,2026-02-27T10:00:00,
747,17,3,2,REDEMPTION,SETTLED,2026-02-27,2026-03-01,35.8937,194.355,-6976.12,0,-6976.12,USD,2026-02-27T10:00:00,
748,25,1,2,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,860.371744,57.8032,49732.24,0,49732.24,USD,2026-02-27T10:00:00,
749,34,3,3,REDEMPTION,SETTLED,2026-02-27,2026-03-01,139.262341,173.5462,-24168.45,0,-24168.45,USD,2026-02-27T10:00:00,
750,21,1,1,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,13.052587,234.981,3067.11,0,3067.11,USD,2026-02-27T10:00:00,
751,17,3,2,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,48.14903,223.0047,10737.46,0,10737.46,USD,2026-02-27T10:00:00,
752,8,3,1,SUBSCRIPTION,SETTLED,2026-02-27,2026-03-01,336.901319,50.1665,16901.16,0,16901.16,USD,2026-02-27T10:00:00,
753,8,3,2,REDEMPTION,SETTLED,2026-02-28,2026-03-02,71.597338,20.0784,-1437.56,0,-1437.56,USD,2026-02-28T10:00:00,
754,45,3,3,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,556.280876,69.6933,38769.05,0,38769.05,USD,2026-02-28T10:00:00,
755,6,1,3,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,186.989752,249.2735,46611.59,0,46611.59,USD,2026-02-28T10:00:00,
756,4,3,2,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,176.867937,199.9519,35365.08,0,35365.08,USD,2026-02-28T10:00:00,
757,32,2,1,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,172.171144,164.715,28359.17,0,28359.17,USD,2026-02-28T10:00:00,
758,29,1,3,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,362.371587,95.9602,34773.25,0,34773.25,USD,2026-02-28T10:00:00,
759,17,3,1,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,277.927451,80.7315,22437.5,0,22437.5,USD,2026-02-28T10:00:00,
760,13,2,3,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,97.082033,185.7766,18035.57,0,18035.57,USD,2026-02-28T10:00:00,
761,39,2,3,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,229.318842,117.8522,27025.73,0,27025.73,USD,2026-02-28T10:00:00,
762,35,2,2,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,296.888151,131.4299,39019.98,0,39019.98,USD,2026-02-28T10:00:00,
763,2,2,3,REDEMPTION,SETTLED,2026-02-28,2026-03-02,579.787635,67.3088,-39024.81,0,-39024.81,USD,2026-02-28T10:00:00,
764,43,2,3,REDEMPTION,SETTLED,2026-02-28,2026-03-02,59.22501,173.9738,-10303.6,0,-10303.6,USD,2026-02-28T10:00:00,
765,40,2,2,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,887.511572,36.5114,32404.29,0,32404.29,USD,2026-02-28T10:00:00,
766,3,3,1,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,70.949369,35.6932,2532.41,0,2532.41,USD,2026-02-28T10:00:00,
767,7,3,1,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,250.02028,167.9011,41978.68,0,41978.68,USD,2026-02-28T10:00:00,
768,4,3,2,SUBSCRIPTION,SETTLED,2026-02-28,2026-03-02,2752.852588,13.1407,36174.41,0,36174.41,USD,2026-02-28T10:00:00,
769,42,2,2,REDEMPTION,SETTLED,2026-02-28,2026-03-02,341.456518,122.3342,-41771.81,0,-41771.81,USD,2026-02-28T10:00:00,
770,36,2,3,REDEMPTION,SETTLED,2026-03-01,2026-03-03,216.904739,98.5765,-21381.71,0,-21381.71,USD,2026-03-01T10:00:00,
771,40,2,2,SUBSCRIPTION,SETTLED,2026-03-01,2026-03-03,175.872879,210.2696,36980.72,0,36980.72,USD,2026-03-01T10:00:00,
772,14,1,3,SUBSCRIPTION,SETTLED,2026-03-01,2026-03-03,265.507014,137.5987,36533.42,0,36533.42,USD,2026-03-01T10:00:00,
773,13,2,3,SUBSCRIPTION,SETTLED,2026-03-01,2026-03-03,121.867155,237.4008,28931.36,0,28931.36,USD,2026-03-01T10:00:00,
774,48,1,1,REDEMPTION,SETTLED,2026-03-01,2026-03-03,170.188075,171.8782,-29251.62,0,-29251.62,USD,2026-03-01T10:00:00,
775,7,3,1,REDEMPTION,SETTLED,2026-03-01,2026-03-03,213.140384,131.1263,-27948.31,0,-27948.31,USD,2026-03-01T10:00:00,
776,35,2,3,SUBSCRIPTION,SETTLED,2026-03-01,2026-03-03,213.270401,85.6372,18263.88,0,18263.88,USD,2026-03-01T10:00:00,
777,24,1,2,REDEMPTION,SETTLED,2026-03-01,2026-03-03,119.966538,184.2082,-22098.82,0,-22098.82,USD,2026-03-01T10:00:00,
778,37,1,3,SUBSCRIPTION,SETTLED,2026-03-01,2026-03-03,165.836402,232.2753,38519.7,0,38519.7,USD,2026-03-01T10:00:00,
779,24,1,2,SUBSCRIPTION,SETTLED,2026-03-01,2026-03-03,110.991606,184.3152,20457.44,0,20457.44,USD,2026-03-01T10:00:00,
780,39,2,1,SUBSCRIPTION,SETTLED,2026-03-01,2026-03-03,602.571384,82.442,49677.19,0,49677.19,USD,2026-03-01T10:00:00,
781,15,1,1,REDEMPTION,SETTLED,2026-03-01,2026-03-03,9.955198,207.2656,-2063.37,0,-2063.37,USD,2026-03-01T10:00:00,
782,36,2,3,SUBSCRIPTION,SETTLED,2026-03-01,2026-03-03,983.847321,47.1315,46370.2,0,46370.2,USD,2026-03-01T10:00:00,
783,23,3,1,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,126.819328,149.7174,18987.06,0,18987.06,USD,2026-03-02T10:00:00,
784,17,3,2,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,89.408863,230.2916,20590.11,0,20590.11,USD,2026-03-02T10:00:00,
785,47,3,2,REDEMPTION,SETTLED,2026-03-02,2026-03-04,45.502483,208.1693,-9472.22,0,-9472.22,USD,2026-03-02T10:00:00,
786,39,2,3,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,248.190625,148.3081,36808.68,0,36808.68,USD,2026-03-02T10:00:00,
787,50,1,1,REDEMPTION,SETTLED,2026-03-02,2026-03-04,78.612138,221.1502,-17385.09,0,-17385.09,USD,2026-03-02T10:00:00,
788,27,3,1,REDEMPTION,SETTLED,2026-03-02,2026-03-04,72.654875,166.667,-12109.17,0,-12109.17,USD,2026-03-02T10:00:00,
789,41,3,3,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,801.379522,19.8837,15934.39,0,15934.39,USD,2026-03-02T10:00:00,
790,21,1,3,REDEMPTION,SETTLED,2026-03-02,2026-03-04,49.551792,171.6725,-8506.68,0,-8506.68,USD,2026-03-02T10:00:00,
791,29,1,3,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,47.631892,113.6646,5414.06,0,5414.06,USD,2026-03-02T10:00:00,
792,10,1,1,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,128.745481,188.8756,24316.88,0,24316.88,USD,2026-03-02T10:00:00,
793,17,3,1,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,125.585656,177.4889,22290.06,0,22290.06,USD,2026-03-02T10:00:00,
794,31,2,3,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,138.46318,147.1194,20370.62,0,20370.62,USD,2026-03-02T10:00:00,
795,16,2,1,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,126.612293,174.3371,22073.22,0,22073.22,USD,2026-03-02T10:00:00,
796,8,3,3,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,339.177278,55.7175,18898.11,0,18898.11,USD,2026-03-02T10:00:00,
797,39,2,3,SUBSCRIPTION,SETTLED,2026-03-02,2026-03-04,64.509172,247.0365,15936.12,0,15936.12,USD,2026-03-02T10:00:00,
798,10,1,2,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,709.378933,57.9245,41090.42,0,41090.42,USD,2026-03-03T10:00:00,
799,10,1,3,REDEMPTION,SETTLED,2026-03-03,2026-03-05,281.78751,23.0891,-6506.22,0,-6506.22,USD,2026-03-03T10:00:00,
800,19,1,1,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,485.529081,83.2283,40409.76,0,40409.76,USD,2026-03-03T10:00:00,
801,2,2,2,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,464.457677,58.9123,27362.27,0,27362.27,USD,2026-03-03T10:00:00,
802,36,2,2,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,280.644802,176.8171,49622.8,0,49622.8,USD,2026-03-03T10:00:00,
803,25,1,3,REDEMPTION,SETTLED,2026-03-03,2026-03-05,376.01105,71.3095,-26813.16,0,-26813.16,USD,2026-03-03T10:00:00,
804,19,1,1,REDEMPTION,SETTLED,2026-03-03,2026-03-05,1375.531321,22.7405,-31280.27,0,-31280.27,USD,2026-03-03T10:00:00,
805,5,1,2,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,146.171021,229.0885,33486.1,0,33486.1,USD,2026-03-03T10:00:00,
806,7,3,1,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,430.948781,102.7656,44286.71,0,44286.71,USD,2026-03-03T10:00:00,
807,33,3,3,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,75.483556,218.0255,16457.34,0,16457.34,USD,2026-03-03T10:00:00,
808,12,1,1,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,100.899304,232.324,23441.33,0,23441.33,USD,2026-03-03T10:00:00,
809,3,3,1,REDEMPTION,SETTLED,2026-03-03,2026-03-05,124.948759,127.5839,-15941.45,0,-15941.45,USD,2026-03-03T10:00:00,
810,2,2,2,REDEMPTION,SETTLED,2026-03-03,2026-03-05,223.03669,82.5583,-18413.53,0,-18413.53,USD,2026-03-03T10:00:00,
811,4,3,3,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,79.889147,249.9884,19971.36,0,19971.36,USD,2026-03-03T10:00:00,
812,36,2,2,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,170.185802,104.2832,17747.52,0,17747.52,USD,2026-03-03T10:00:00,
813,6,1,3,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,306.20049,156.9876,48069.68,0,48069.68,USD,2026-03-03T10:00:00,
814,27,3,1,SUBSCRIPTION,SETTLED,2026-03-03,2026-03-05,257.694367,84.9719,21896.78,0,21896.78,USD,2026-03-03T10:00:00,
815,35,2,1,SUBSCRIPTION,SETTLED,2026-03-04,2026-03-06,55.674508,139.9249,7790.25,0,7790.25,USD,2026-03-04T10:00:00,
816,9,2,2,REDEMPTION,SETTLED,2026-03-04,2026-03-06,197.260125,228.2951,-45033.52,0,-45033.52,USD,2026-03-04T10:00:00,
817,50,1,1,SUBSCRIPTION,SETTLED,2026-03-04,2026-03-06,598.299031,47.9315,28677.37,0,28677.37,USD,2026-03-04T10:00:00,
818,36,2,3,REDEMPTION,SETTLED,2026-03-04,2026-03-06,78.876268,86.2234,-6800.98,0,-6800.98,USD,2026-03-04T10:00:00,
819,47,3,1,REDEMPTION,SETTLED,2026-03-04,2026-03-06,403.461839,109.3696,-44126.46,0,-44126.46,USD,2026-03-04T10:00:00,
820,20,2,2,REDEMPTION,SETTLED,2026-03-04,2026-03-06,253.392093,162.8434,-41263.23,0,-41263.23,USD,2026-03-04T10:00:00,
821,10,1,1,SUBSCRIPTION,SETTLED,2026-03-04,2026-03-06,52.089307,192.9874,10052.58,0,10052.58,USD,2026-03-04T10:00:00,
822,39,2,3,SUBSCRIPTION,SETTLED,2026-03-04,2026-03-06,461.970834,65.419,30221.67,0,30221.67,USD,2026-03-04T10:00:00,
823,23,3,1,REDEMPTION,SETTLED,2026-03-04,2026-03-06,186.534174,130.5579,-24353.51,0,-24353.51,USD,2026-03-04T10:00:00,
824,46,3,3,SUBSCRIPTION,SETTLED,2026-03-04,2026-03-06,334.156904,127.9469,42754.34,0,42754.34,USD,2026-03-04T10:00:00,
825,11,2,1,SUBSCRIPTION,SETTLED,2026-03-04,2026-03-06,86.678424,242.5156,21020.87,0,21020.87,USD,2026-03-04T10:00:00,
826,27,3,1,REDEMPTION,SETTLED,2026-03-04,2026-03-06,257.595546,191.8664,-49423.93,0,-49423.93,USD,2026-03-04T10:00:00,
827,12,1,2,REDEMPTION,SETTLED,2026-03-04,2026-03-06,284.253481,87.975,-25007.2,0,-25007.2,USD,2026-03-04T10:00:00,
828,16,2,2,SUBSCRIPTION,SETTLED,2026-03-04,2026-03-06,16.352942,186.4796,3049.49,0,3049.49,USD,2026-03-04T10:00:00,
829,47,3,2,SUBSCRIPTION,SETTLED,2026-03-04,2026-03-06,319.275072,147.2643,47017.82,0,47017.82,USD,2026-03-04T10:00:00,
830,7,3,2,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,199.443234,220.6672,44010.58,0,44010.58,USD,2026-03-05T10:00:00,
831,34,3,3,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,257.377777,143.8482,37023.33,0,37023.33,USD,2026-03-05T10:00:00,
832,13,2,2,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,226.568446,195.6825,44335.48,0,44335.48,USD,2026-03-05T10:00:00,
833,30,2,1,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,1344.390071,23.0912,31043.58,0,31043.58,USD,2026-03-05T10:00:00,
834,30,2,3,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,979.777025,37.1612,36409.69,0,36409.69,USD,2026-03-05T10:00:00,
835,26,3,2,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,18.679563,118.8834,2220.69,0,2220.69,USD,2026-03-05T10:00:00,
836,30,2,1,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,153.233371,227.719,34894.15,0,34894.15,USD,2026-03-05T10:00:00,
837,46,3,3,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,55.950502,117.8556,6594.08,0,6594.08,USD,2026-03-05T10:00:00,
838,6,1,3,REDEMPTION,SETTLED,2026-03-05,2026-03-07,150.04071,244.0459,-36616.82,0,-36616.82,USD,2026-03-05T10:00:00,
839,25,1,3,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,168.798121,228.9407,38644.76,0,38644.76,USD,2026-03-05T10:00:00,
840,11,2,1,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,324.213728,110.6996,35890.33,0,35890.33,USD,2026-03-05T10:00:00,
841,47,3,2,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,43.669868,225.6501,9854.11,0,9854.11,USD,2026-03-05T10:00:00,
842,1,3,3,REDEMPTION,SETTLED,2026-03-05,2026-03-07,12.347776,129.4306,-1598.18,0,-1598.18,USD,2026-03-05T10:00:00,
843,35,2,1,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,405.80164,62.0497,25179.87,0,25179.87,USD,2026-03-05T10:00:00,
844,30,2,2,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,2630.931548,11.5775,30459.61,0,30459.61,USD,2026-03-05T10:00:00,
845,40,2,3,SUBSCRIPTION,SETTLED,2026-03-05,2026-03-07,1905.998942,21.7405,41437.37,0,41437.37,USD,2026-03-05T10:00:00,
846,42,2,2,SUBSCRIPTION,SETTLED,2026-03-06,2026-03-08,251.868776,170.0792,42837.64,0,42837.64,USD,2026-03-06T10:00:00,
847,22,3,1,SUBSCRIPTION,SETTLED,2026-03-06,2026-03-08,406.044949,52.7796,21430.89,0,21430.89,USD,2026-03-06T10:00:00,
848,40,2,3,REDEMPTION,SETTLED,2026-03-06,2026-03-08,151.560211,198.9538,-30153.48,0,-30153.48,USD,2026-03-06T10:00:00,
849,30,2,3,SUBSCRIPTION,SETTLED,2026-03-06,2026-03-08,1441.795285,32.3503,46642.51,0,46642.51,USD,2026-03-06T10:00:00,
850,21,1,2,REDEMPTION,SETTLED,2026-03-06,2026-03-08,214.517558,192.0261,-41192.97,0,-41192.97,USD,2026-03-06T10:00:00,
851,19,1,2,SUBSCRIPTION,SETTLED,2026-03-06,2026-03-08,461.852347,75.8605,35036.35,0,35036.35,USD,2026-03-06T10:00:00,
852,34,3,1,REDEMPTION,SETTLED,2026-03-06,2026-03-08,855.326847,36.2325,-30990.63,0,-30990.63,USD,2026-03-06T10:00:00,
853,31,2,3,REDEMPTION,SETTLED,2026-03-06,2026-03-08,189.539526,246.7068,-46760.69,0,-46760.69,USD,2026-03-06T10:00:00,
854,39,2,2,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,182.869069,159.5786,29181.99,0,29181.99,USD,2026-03-07T10:00:00,
855,40,2,3,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,283.721967,129.4579,36730.05,0,36730.05,USD,2026-03-07T10:00:00,
856,40,2,1,REDEMPTION,SETTLED,2026-03-07,2026-03-09,4719.312292,10.3794,-48983.63,0,-48983.63,USD,2026-03-07T10:00:00,
857,30,2,3,REDEMPTION,SETTLED,2026-03-07,2026-03-09,621.424412,59.7594,-37135.95,0,-37135.95,USD,2026-03-07T10:00:00,
858,27,3,1,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,174.602472,163.0009,28460.36,0,28460.36,USD,2026-03-07T10:00:00,
859,41,3,1,REDEMPTION,SETTLED,2026-03-07,2026-03-09,512.408726,26.2807,-13466.46,0,-13466.46,USD,2026-03-07T10:00:00,
860,33,3,3,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,7.448027,174.6006,1300.43,0,1300.43,USD,2026-03-07T10:00:00,
861,26,3,3,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,229.126145,209.6903,48045.53,0,48045.53,USD,2026-03-07T10:00:00,
862,22,3,2,REDEMPTION,SETTLED,2026-03-07,2026-03-09,197.580645,123.8801,-24476.31,0,-24476.31,USD,2026-03-07T10:00:00,
863,42,2,1,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,141.604951,224.094,31732.82,0,31732.82,USD,2026-03-07T10:00:00,
864,30,2,2,REDEMPTION,SETTLED,2026-03-07,2026-03-09,27.729576,135.0576,-3745.09,0,-3745.09,USD,2026-03-07T10:00:00,
865,36,2,3,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,326.879033,89.6126,29292.48,0,29292.48,USD,2026-03-07T10:00:00,
866,5,1,1,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,10.271489,246.0685,2527.49,0,2527.49,USD,2026-03-07T10:00:00,
867,37,1,3,SUBSCRIPTION,SETTLED,2026-03-07,2026-03-09,138.685302,217.5025,30164.4,0,30164.4,USD,2026-03-07T10:00:00,
868,46,3,1,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,23.824434,220.4917,5253.09,0,5253.09,USD,2026-03-08T10:00:00,
869,29,1,2,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,428.140948,36.9355,15813.6,0,15813.6,USD,2026-03-08T10:00:00,
870,50,1,1,REDEMPTION,SETTLED,2026-03-08,2026-03-10,1422.954399,15.9843,-22744.93,0,-22744.93,USD,2026-03-08T10:00:00,
871,33,3,1,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,248.986602,185.7859,46258.2,0,46258.2,USD,2026-03-08T10:00:00,
872,50,1,2,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,210.879722,207.3132,43718.15,0,43718.15,USD,2026-03-08T10:00:00,
873,14,1,3,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,91.89343,217.5544,19991.82,0,19991.82,USD,2026-03-08T10:00:00,
874,1,3,2,REDEMPTION,SETTLED,2026-03-08,2026-03-10,227.123024,152.629,-34665.56,0,-34665.56,USD,2026-03-08T10:00:00,
875,22,3,2,REDEMPTION,SETTLED,2026-03-08,2026-03-10,31.214876,193.8832,-6052.04,0,-6052.04,USD,2026-03-08T10:00:00,
876,2,2,3,REDEMPTION,SETTLED,2026-03-08,2026-03-10,535.157133,60.363,-32303.69,0,-32303.69,USD,2026-03-08T10:00:00,
877,13,2,2,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,143.597741,115.8677,16638.34,0,16638.34,USD,2026-03-08T10:00:00,
878,18,1,1,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,27.536642,239.9915,6608.56,0,6608.56,USD,2026-03-08T10:00:00,
879,14,1,3,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,377.630214,43.9736,16605.76,0,16605.76,USD,2026-03-08T10:00:00,
880,37,1,1,SUBSCRIPTION,SETTLED,2026-03-08,2026-03-10,72.533342,224.1383,16257.5,0,16257.5,USD,2026-03-08T10:00:00,
881,9,2,1,SUBSCRIPTION,SETTLED,2026-03-09,2026-03-11,962.645211,35.4225,34099.3,0,34099.3,USD,2026-03-09T10:00:00,
882,6,1,2,SUBSCRIPTION,SETTLED,2026-03-09,2026-03-11,158.678947,223.9062,35529.2,0,35529.2,USD,2026-03-09T10:00:00,
883,40,2,2,SUBSCRIPTION,SETTLED,2026-03-09,2026-03-11,226.701462,181.0957,41054.66,0,41054.66,USD,2026-03-09T10:00:00,
884,49,3,2,SUBSCRIPTION,SETTLED,2026-03-09,2026-03-11,27.413002,202.5641,5552.89,0,5552.89,USD,2026-03-09T10:00:00,
885,7,3,2,SUBSCRIPTION,SETTLED,2026-03-09,2026-03-11,167.95617,193.9584,32576.51,0,32576.51,USD,2026-03-09T10:00:00,
886,15,1,1,SUBSCRIPTION,SETTLED,2026-03-09,2026-03-11,624.046366,71.9327,44889.34,0,44889.34,USD,2026-03-09T10:00:00,
887,26,3,1,REDEMPTION,SETTLED,2026-03-09,2026-03-11,168.553372,199.3069,-33593.85,0,-33593.85,USD,2026-03-09T10:00:00,
888,30,2,2,SUBSCRIPTION,SETTLED,2026-03-09,2026-03-11,257.471769,94.3458,24291.38,0,24291.38,USD,2026-03-09T10:00:00,
889,19,1,2,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,208.689852,34.7037,7242.31,0,7242.31,USD,2026-03-10T10:00:00,
890,21,1,3,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,288.912214,137.8589,39829.12,0,39829.12,USD,2026-03-10T10:00:00,
891,38,2,2,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,268.678228,48.1649,12940.86,0,12940.86,USD,2026-03-10T10:00:00,
892,25,1,1,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,269.255852,151.8328,40881.87,0,40881.87,USD,2026-03-10T10:00:00,
893,37,1,2,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,74.37609,169.0269,12571.56,0,12571.56,USD,2026-03-10T10:00:00,
894,48,1,3,SUBSCRIPTION,SETTLED,2026-03-10,2026-03-12,163.325142,152.1192,24844.89,0,24844.89,USD,2026-03-10T10:00:00,
